compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets,source_group,split
QCZHSOGQHZCUSZ-UHFFFAOYSA-N,Cc1ccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)nc1,Cc1ccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)nc1,none,mgdb,MG-1444,MG-1444,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
DTBCZPRZASRIPY-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(N)n2)s1,Cc1cnc(NC(=O)Cc2csc(N)n2)s1,none,mgdb,MG-1443,MG-1443,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
QTKQHCVNWONNPE-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3ncccc3C)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3ncccc3C)n2)s1,none,mgdb,MG-1442,MG-1442,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
WTOXKKRFMKUMDX-UHFFFAOYSA-N,Cc1ccnc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)c1,Cc1ccnc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)c1,none,mgdb,MG-1441,MG-1441,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
WOTGVUKYBVNUOW-UHFFFAOYSA-N,Cc1cccc(Nc2nc(C(=O)Nc3nc(CC([NH])=O)cs3)cs2)n1,Cc1cccc(Nc2nc(C(=O)Nc3nc(CC([NH])=O)cs3)cs2)n1,none,mgdb,MG-1440,MG-1440,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
BFQDHEXECCGTPD-UHFFFAOYSA-N,CNC(=O)Cc1csc(NC(=O)c2csc(Nc3ccccc3)n2)n1,CNC(=O)Cc1csc(NC(=O)c2csc(Nc3ccccc3)n2)n1,none,mgdb,MG-1439,MG-1439,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
QHFLXBPYGIXKOM-UHFFFAOYSA-N,Cc1cccc2sc(NC(=O)Cc3csc(Nc4ccc(Cl)cn4)n3)nc12,Cc1cccc2sc(NC(=O)Cc3csc(Nc4ccc(Cl)cn4)n3)nc12,none,mgdb,MG-1438,MG-1438,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
GFXZZSVWHBLJPZ-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2ccsc2)n1)Nc1nc(-c2ccco2)cs1,O=C(Cc1csc(NC(=O)c2ccsc2)n1)Nc1nc(-c2ccco2)cs1,none,mgdb,MG-1405,MG-1405,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
SFEFSBFJNOOGHS-UHFFFAOYSA-N,NC(=O)Cc1csc(NC(=O)Cc2csc(-n3cccc3)n2)n1,NC(=O)Cc1csc(NC(=O)Cc2csc(-n3cccc3)n2)n1,none,mgdb,MG-1404,MG-1404,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
MUIJBJSTFOWQKN-UHFFFAOYSA-N,CNC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)n1,CNC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)n1,none,mgdb,MG-1403,MG-1403,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
LPSZYOCACWZFTM-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)n1,none,mgdb,MG-1402,MG-1402,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
CJGGFDIFZWMELB-UHFFFAOYSA-N,Cc1cccc(Nc2nc(CC(N)=O)cs2)n1,Cc1cccc(Nc2nc(CC(N)=O)cs2)n1,none,mgdb,MG-1433,MG-1433,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
OVXLWXBZGNEVJT-UHFFFAOYSA-N,CSc1ccccc1NC(=O)Cc1csc(Nc2cccc(C)n2)n1,CSc1ccccc1NC(=O)Cc1csc(Nc2cccc(C)n2)n1,none,mgdb,MG-1432,MG-1432,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
AFLHQKFCAUAZBN-UHFFFAOYSA-N,Cc1cccc(Nc2nc(CC(=O)NC(C)c3ccccc3)cs2)n1,Cc1cccc(Nc2nc(CC(=O)NC(C)c3ccccc3)cs2)n1,undefined,mgdb,MG-1431,MG-1431,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
LNJMZTRTZHJTHB-UHFFFAOYSA-N,NC(=O)CNC(=O)Cc1csc(Nc2ccccn2)n1,NC(=O)CNC(=O)Cc1csc(Nc2ccccn2)n1,none,mgdb,MG-1430,MG-1430,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
IOFFPPJYBLBCGR-UHFFFAOYSA-N,NC(=O)c1ccccc1NC(=O)Cc1csc(Nc2ccccn2)n1,NC(=O)c1ccccc1NC(=O)Cc1csc(Nc2ccccn2)n1,none,mgdb,MG-1429,MG-1429,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
CSOGCNNXYMAZIQ-UHFFFAOYSA-N,CCc1ccccc1NC(=O)Cc1csc(Nc2ccccn2)n1,CCc1ccccc1NC(=O)Cc1csc(Nc2ccccn2)n1,none,mgdb,MG-1428,MG-1428,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
LGZNPORGMNLKSJ-UHFFFAOYSA-N,O=C(Cc1csc(Nc2ccccn2)n1)NCc1nc2ccccc2[nH]1,O=C(Cc1csc(Nc2ccccn2)n1)NCc1nc2ccccc2[nH]1,none,mgdb,MG-1427,MG-1427,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
IXZCKJHEZUKLMV-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2nc(NC(=O)Cc3csc(Nc4ncccn4)n3)sc2c1,CS(=O)(=O)c1ccc2nc(NC(=O)Cc3csc(Nc4ncccn4)n3)sc2c1,none,mgdb,MG-1426,MG-1426,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
PRZPMXDLYLEICU-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2nc(CC(=O)Nc3nc4ccccc4s3)cs2)cc1,COc1ccc(S(=O)(=O)Nc2nc(CC(=O)Nc3nc4ccccc4s3)cs2)cc1,none,mgdb,MG-1425,MG-1425,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
DDOVTQYLXXNOBC-UHFFFAOYSA-N,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nc4ccccc4s3)cs2)c1,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nc4ccccc4s3)cs2)c1,none,mgdb,MG-1424,MG-1424,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
KIVVVTOMCSDUAI-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2ccsc2)n1)Nc1nc2c(s1)CCCC2,O=C(Cc1csc(NC(=O)c2ccsc2)n1)Nc1nc2c(s1)CCCC2,none,mgdb,MG-1423,MG-1423,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
COSFLIRXUPJAGN-UHFFFAOYSA-N,O=C(Cc1csc(-n2cccc2)n1)Nc1nc2c(s1)CCCC2,O=C(Cc1csc(-n2cccc2)n1)Nc1nc2c(s1)CCCC2,none,mgdb,MG-1422,MG-1422,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
BMDQNHFLWVJHOM-UHFFFAOYSA-N,Cc1nnc(NC(=O)Cc2csc(Nc3ccc(OC(F)(F)F)cc3)n2)s1,Cc1nnc(NC(=O)Cc2csc(Nc3ccc(OC(F)(F)F)cc3)n2)s1,none,mgdb,MG-1389,MG-1389,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
QNJMBZLFBPCGKM-UHFFFAOYSA-N,O=C(Cc1csc(Nc2cccc(Cl)c2)n1)Nc1nccs1,O=C(Cc1csc(Nc2cccc(Cl)c2)n1)Nc1nccs1,none,mgdb,MG-1388,MG-1388,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
AAEWQNYMWDBBOX-UHFFFAOYSA-N,Cc1csc(NC(=O)Cc2csc(Nc3cccc(C(F)(F)F)c3)n2)n1,Cc1csc(NC(=O)Cc2csc(Nc3cccc(C(F)(F)F)c3)n2)n1,none,mgdb,MG-1387,MG-1387,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
YPNBXXWNFMPWGW-UHFFFAOYSA-N,Cc1nc(CC(=O)Nc2nc(C)c(C)s2)cs1,Cc1nc(CC(=O)Nc2nc(C)c(C)s2)cs1,none,mgdb,MG-1386,MG-1386,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
ALNNBOGPPFLKJK-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(NC(=O)OC(C)(C)C)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(NC(=O)OC(C)(C)C)n3)n2)s1,none,mgdb,MG-1417,MG-1417,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
HDABDGLVQKJMPM-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2cnccn2)n1)Nc1nc(-c2ccco2)cs1,O=C(Cc1csc(NC(=O)c2cnccn2)n1)Nc1nc(-c2ccco2)cs1,none,mgdb,MG-1416,MG-1416,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
ORNCLECDKXQOSN-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)C2CC2)n1)Nc1nc(-c2ccco2)cs1,O=C(Cc1csc(NC(=O)C2CC2)n1)Nc1nc(-c2ccco2)cs1,none,mgdb,MG-1415,MG-1415,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
JKKYZTANQOBDLB-UHFFFAOYSA-N,O=C(Cc1csc(Nc2ccc(Cl)cn2)n1)Nc1nc(-c2cccnc2)cs1,O=C(Cc1csc(Nc2ccc(Cl)cn2)n1)Nc1nc(-c2cccnc2)cs1,none,mgdb,MG-1414,MG-1414,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
MVKRWDGKNAWLPU-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2cnccn2)n1)Nc1nc(-c2cccnc2)cs1,O=C(Cc1csc(NC(=O)c2cnccn2)n1)Nc1nc(-c2cccnc2)cs1,none,mgdb,MG-1413,MG-1413,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
UPPJYTQIAHVDAO-UHFFFAOYSA-N,O=C(Cc1csc(Nc2ncccn2)n1)Nc1nc(-c2cccnc2)cs1,O=C(Cc1csc(Nc2ncccn2)n1)Nc1nc(-c2cccnc2)cs1,none,mgdb,MG-1412,MG-1412,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
ONTRPZWSMRLXRP-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)C2CCCC2)n1)Nc1nc(-c2cccnc2)cs1,O=C(Cc1csc(NC(=O)C2CCCC2)n1)Nc1nc(-c2cccnc2)cs1,none,mgdb,MG-1411,MG-1411,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
RSLJSCNLABVIJV-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccc(=O)[nH]c3)n2)sc1C(=O)N(C)C,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccc(=O)[nH]c3)n2)sc1C(=O)N(C)C,none,mgdb,MG-1410,MG-1410,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
KMWKQIAJRBSDSU-UHFFFAOYSA-N,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc(C)c(C(=O)N(C)C)s3)cs2)n1,Cc1cc(C)nc(Nc2nc(CC(=O)Nc3nc(C)c(C(=O)N(C)C)s3)cs2)n1,none,mgdb,MG-1409,MG-1409,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
SFOSNPFZBNRJSE-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccc4c(c3)OCO4)n2)sc1C(=O)N(C)C,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccc4c(c3)OCO4)n2)sc1C(=O)N(C)C,none,mgdb,MG-1408,MG-1408,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
RCHFOGIQNQGGAE-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccco3)n2)sc1C(=O)N(C)C,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccco3)n2)sc1C(=O)N(C)C,none,mgdb,MG-1407,MG-1407,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
OEGXKFQHSOCNAW-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(Nc3ccc(Cl)cn3)n2)sc1C(=O)N(C)C,Cc1nc(NC(=O)Cc2csc(Nc3ccc(Cl)cn3)n2)sc1C(=O)N(C)C,none,mgdb,MG-1406,MG-1406,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
IKIIZLYTISPENI-ZFORQUDYSA-N,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,defined,mgdb,MG-9,MG-9,,,,Ricin,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,doi:10.1074/jbc.M114.632828,train
NQQVFXUMIDALNH-UHFFFAOYSA-N,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,none,mgdb,MG-7,MG-7,,,P11473,VDR,unknown,1,degradation_evidence,qHTS assay,False,,False,False,False,,,,raw_string_cleaned_from_long_alias,False,doi:BioAssay AID: 1159517,train
PRPINYUDVPFIRX-UHFFFAOYSA-N,O=C(O)Cc1cccc2ccccc12,O=C(O)Cc1cccc2ccccc12,none,mgdb,MG-5,MG-5,,,,Human T1R2/T1R3 receptor,unknown,1,degradation_evidence,Heterologous Calcium Assay,False,,False,False,False,,,,,True,doi:10.1021/jm900823s,train
JDROKHWAAVQMBW-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cc(C)ccn3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3cc(C)ccn3)n2)n1,none,mgdb,MG-1401,MG-1401,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
DLDZZSDTMJAWBS-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3nc(C)cc(C)n3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(Nc3nc(C)cc(C)n3)n2)n1,none,mgdb,MG-1400,MG-1400,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
JIZVZCSUNCIVAJ-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)c3cnccn3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)c3cnccn3)n2)n1,none,mgdb,MG-1399,MG-1399,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
IZRXZEVCNXABQR-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)Nc3ccc(C)cc3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)Nc3ccc(C)cc3)n2)n1,none,mgdb,MG-1398,MG-1398,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
ZUOZJSZJNDAQHA-UHFFFAOYSA-N,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)c3ccccc3)n2)n1,CCOC(=O)Cc1csc(NC(=O)Cc2csc(NC(=O)c3ccccc3)n2)n1,none,mgdb,MG-1397,MG-1397,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
JREKBHMHHTVDLW-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(Nc3ncccn3)n2)sc1C,Cc1nc(NC(=O)Cc2csc(Nc3ncccn3)n2)sc1C,none,mgdb,MG-1396,MG-1396,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
SVUMPYFPZFIOSP-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ncccn3)n2)sc1C,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ncccn3)n2)sc1C,none,mgdb,MG-1395,MG-1395,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
AVKUTTYOGRAGFM-UHFFFAOYSA-N,CC(=O)Nc1nc(CC(=O)Nc2ncc(C)s2)cs1,CC(=O)Nc1nc(CC(=O)Nc2ncc(C)s2)cs1,none,mgdb,MG-1394,MG-1394,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
NDFXPHHGUXOTCC-UHFFFAOYSA-N,Cc1ccnc(Nc2nc(CC(=O)Nc3nnc(C)s3)cs2)c1,Cc1ccnc(Nc2nc(CC(=O)Nc3nnc(C)s3)cs2)c1,none,mgdb,MG-1393,MG-1393,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
FSCBXVAAGUIJEM-UHFFFAOYSA-N,Cc1nnc(NC(=O)Cc2csc(Nc3ccccc3)n2)s1,Cc1nnc(NC(=O)Cc2csc(Nc3ccccc3)n2)s1,none,mgdb,MG-1392,MG-1392,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
HBSMECHIOFPSNR-UHFFFAOYSA-N,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccsc3)n2)sc1C(=O)N(C)C,Cc1nc(NC(=O)Cc2csc(NC(=O)c3ccsc3)n2)sc1C(=O)N(C)C,none,mgdb,MG-1391,MG-1391,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
YGGNYPWYRNKMFK-UHFFFAOYSA-N,Cc1nnc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)s1,Cc1nnc(NC(=O)Cc2csc(Nc3cccc(Cl)c3)n2)s1,none,mgdb,MG-1390,MG-1390,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
BVRMMNZJCWDEQI-UHFFFAOYSA-N,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nccs3)cs2)c1,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nccs3)cs2)c1,none,mgdb,MG-1385,MG-1385,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
NEMPQLJDPORBAQ-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2ccccc2)n1)Nc1nccs1,O=C(Cc1csc(NC(=O)c2ccccc2)n1)Nc1nccs1,none,mgdb,MG-1384,MG-1384,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
NIWDGQSHYBETHQ-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)Nc2ccc(Cl)cc2)n1)Nc1nccs1,O=C(Cc1csc(NC(=O)Nc2ccc(Cl)cc2)n1)Nc1nccs1,none,mgdb,MG-1383,MG-1383,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
MOHQHBCANZKNHS-UHFFFAOYSA-N,O=C(Cc1csc(NC(=O)c2ccc3c(c2)OCO3)n1)Nc1nccs1,O=C(Cc1csc(NC(=O)c2ccc3c(c2)OCO3)n1)Nc1nccs1,none,mgdb,MG-1382,MG-1382,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
KTBSWYQCMHYINT-UHFFFAOYSA-N,Cc1nnc(NC(=O)Cc2csc(Nc3ccc(F)cc3)n2)s1,Cc1nnc(NC(=O)Cc2csc(Nc3ccc(F)cc3)n2)s1,none,mgdb,MG-1381,MG-1381,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
YEFGWLDWJLGIKY-UHFFFAOYSA-N,Cc1csc(NC(=O)Cc2csc(Nc3ccc(F)cc3)n2)n1,Cc1csc(NC(=O)Cc2csc(Nc3ccc(F)cc3)n2)n1,none,mgdb,MG-1380,MG-1380,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
IKGLIGNPCBTPFB-UHFFFAOYSA-N,Cc1csc(NC(=O)Cc2csc(NC(=O)c3ccc4c(c3)OCO4)n2)n1,Cc1csc(NC(=O)Cc2csc(NC(=O)c3ccc4c(c3)OCO4)n2)n1,none,mgdb,MG-1379,MG-1379,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
WNUOWZYHROPGGS-UHFFFAOYSA-N,COc1ccccc1NC(=O)Nc1nc(CC(=O)Nc2nc(C)cs2)cs1,COc1ccccc1NC(=O)Nc1nc(CC(=O)Nc2nc(C)cs2)cs1,none,mgdb,MG-1378,MG-1378,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
VSVXNGFPVUYNEL-UHFFFAOYSA-N,Cc1csc(NC(=O)Cc2csc(NC(=O)Nc3cccc(Cl)c3)n2)n1,Cc1csc(NC(=O)Cc2csc(NC(=O)Nc3cccc(Cl)c3)n2)n1,none,mgdb,MG-1377,MG-1377,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
CVPBPFPABBVLOS-UHFFFAOYSA-N,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nc(C)cs3)cs2)c1,COc1cc(OC)cc(C(=O)Nc2nc(CC(=O)Nc3nc(C)cs3)cs2)c1,none,mgdb,MG-1376,MG-1376,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,False,patent:457,train
GABXTADXGHTPSI-UHFFFAOYSA-N,CCc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,CCc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,none,mgdb,MG-1374,MG-1374,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
AQNZJUPTCLYFTA-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(Br)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(Br)n3)n2)s1,none,mgdb,MG-1373,MG-1373,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
JOEZMQAHQHRTDZ-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(C(F)(F)F)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(C(F)(F)F)n3)n2)s1,none,mgdb,MG-1372,MG-1372,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
VWDHDHNMECLICK-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(Cl)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(Cl)n3)n2)s1,none,mgdb,MG-1371,MG-1371,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
GOZYMSUKKKEICN-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(-n4cccn4)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(-n4cccn4)n3)n2)s1,none,mgdb,MG-1370,MG-1370,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
QMARDTCIJVODCK-UHFFFAOYSA-N,O=C(O)c1cccc(NC(=O)c2c(Oc3ccccc3)cc(C(F)(F)F)[nH]c2=O)c1,O=C(O)c1cccc(NC(=O)c2c(Oc3ccccc3)cc(C(F)(F)F)[nH]c2=O)c1,none,mgdb,MG-12,MG-12,,,,,unknown,1,degradation_evidence,TR-FRET assay,False,,False,False,False,,,,,True,doi:10.1038/s41467-019-09358-9,train
KRFAUNDDLPKBNF-UHFFFAOYSA-N,O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccc(C(F)(F)F)[nH]c1=O,O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccc(C(F)(F)F)[nH]c1=O,none,mgdb,MG-10,MG-10,,,,pSer33/Ser37 β-catenin:β-TrCP interaction,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,doi:10.1038/s41467-019-09358-9,train
OLEYDMXPANCHPA-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(F)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(F)n3)n2)s1,none,mgdb,MG-1369,MG-1369,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
QVRPMHDRWHSFIY-UHFFFAOYSA-N,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(N)n3)n2)s1,Cc1cnc(NC(=O)Cc2csc(Nc3cccc(N)n3)n2)s1,none,mgdb,MG-1368,MG-1368,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
XHNSBGHKGAKQLE-UHFFFAOYSA-N,COc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,COc1cccc(Nc2nc(CC(=O)Nc3ncc(C)s3)cs2)n1,none,mgdb,MG-1367,MG-1367,,,O75909,CCNK,unknown,1,degradation_evidence,,False,,False,False,False,,,,,True,patent:457,train
